date,station,SO_2,CO,NO,NO_2,PM10,NOx,O_3,TOL,BEN,EBE,TCH,CH4,NMHC
2001-01-28,28079016,,0.5,9.0,29.0,,42.0,47.0,,,,,,
2001-01-28,28079017,10.0,,41.0,45.0,,109.0,54.0,,,,,,
2001-01-28,28079018,15.0,0.4,6.0,19.0,7.0,28.0,32.0,,,,,,
2001-01-28,28079024,8.0,0.6,2.0,5.0,9.0,8.0,51.0,0.6,0.2,,1.31,1.22,0.09
2001-01-28,28079035,20.0,0.4,6.0,18.0,,26.0,48.0,,,,,,
2001-01-28,28079036,13.0,0.4,8.0,33.0,9.0,45.0,,,,,,,
2001-01-28,28079038,21.0,,15.0,23.0,8.0,45.0,,,,,,,
2001-01-28,28079039,,0.5,11.0,16.0,,32.0,52.0,,,,,,
2001-01-28,28079040,9.0,,5.0,25.0,11.0,33.0,,,,,,,
2001-01-29,28079004,35.0,1.0,71.0,61.0,,170.0,,,,,,,
2001-01-29,28079008,36.0,1.1,70.0,71.0,24.0,178.0,25.0,13.5,4.7,2.9,,,
2001-01-29,28079011,,,64.0,48.0,,145.0,,,,,,,
2001-01-29,28079016,,0.5,18.0,39.0,,67.0,40.0,,,,,,
2001-01-29,28079017,15.0,,126.0,67.0,,261.0,37.0,,,,,,
2001-01-29,28079018,23.0,1.2,88.0,54.0,14.0,188.0,27.0,,,,,,
2001-01-29,28079024,12.0,0.7,23.0,26.0,14.0,61.0,39.0,2.6,0.3,,1.39,1.25,0.15
2001-01-29,28079035,36.0,0.8,44.0,52.0,,119.0,31.0,,,,,,
2001-01-29,28079036,21.0,0.5,22.0,50.0,17.0,84.0,,,,,,,
2001-01-29,28079038,31.0,,70.0,56.0,25.0,164.0,,,,,,,
2001-01-29,28079039,,0.7,33.0,29.0,,79.0,38.0,,,,,,
2001-01-29,28079040,13.0,,16.0,43.0,15.0,67.0,,,,,,,
2001-01-30,28079004,40.0,2.0,247.0,74.0,,453.0,,,,,,,
2001-01-30,28079008,38.0,2.1,245.0,122.0,67.0,499.0,9.0,28.6,8.5,5.2,,,
2001-01-30,28079011,,,200.0,73.0,,378.0,,,,,,,
2001-01-30,28079016,,1.6,173.0,90.0,,355.0,15.0,,,,,,
2001-01-30,28079017,25.0,,278.0,78.0,,504.0,16.0,,,,,,
2001-01-30,28079018,41.0,2.7,299.0,111.0,28.0,569.0,9.0,,,,,,
2001-01-30,28079024,18.0,1.0,66.0,70.0,36.0,171.0,10.0,6.8,0.6,,1.58,1.34,0.24
2001-01-30,28079035,56.0,1.2,101.0,105.0,,260.0,10.0,,,,,,
2001-01-30,28079036,30.0,1.7,159.0,99.0,62.0,342.0,,,,,,,
2001-01-30,28079038,50.0,,143.0,95.0,51.0,314.0,,,,,,,
2001-01-30,28079039,,2.0,173.0,56.0,,321.0,5.0,,,,,,
2001-01-30,28079040,30.0,,156.0,101.0,66.0,340.0,,,,,,,
2001-01-31,28079004,53.0,2.1,229.0,63.0,,415.0,,,,,,,
2001-01-31,28079008,45.0,2.3,253.0,89.0,75.0,477.0,10.0,23.5,8.4,5.2,,,
2001-01-31,28079011,,,162.0,46.0,,294.0,,,,,,,
2001-01-31,28079016,,1.5,158.0,78.0,,320.0,11.0,,,,,,
2001-01-31,28079017,28.0,,243.0,72.0,,444.0,17.0,,,,,,
2001-01-31,28079018,44.0,3.1,350.0,82.0,29.0,619.0,11.0,,,,,,
2001-01-31,28079024,22.0,1.0,75.0,42.0,33.0,157.0,24.0,6.5,0.6,,1.59,1.36,0.23
2001-01-31,28079035,55.0,1.2,98.0,76.0,,227.0,15.0,,,,,,
2001-01-31,28079036,33.0,1.8,158.0,78.0,60.0,321.0,,,,,,,
2001-01-31,28079038,46.0,,112.0,63.0,39.0,235.0,,,,,,,
2001-01-31,28079039,,1.7,150.0,31.0,,261.0,15.0,,,,,,
2001-01-31,28079040,28.0,,113.0,82.0,54.0,255.0,,,,,,,
2001-02-01,28079004,40.0,1.5,169.0,65.0,,324.0,,,,,,,
2001-02-01,28079008,43.0,1.7,164.0,81.0,48.0,332.0,11.0,25.6,8.7,5.6,,,
2001-02-01,28079011,,,101.0,47.0,,202.0,,,,,,,
2001-02-01,28079016,,1.2,102.0,58.0,,214.0,21.0,,,,,,
2001-02-01,28079017,24.0,,261.0,74.0,,474.0,17.0,,,,,,
2001-02-01,28079018,40.0,2.4,209.0,54.0,23.0,375.0,10.0,,,,,,
2001-02-01,28079024,16.0,0.8,39.0,50.0,20.0,110.0,15.0,5.7,0.6,,1.54,1.36,0.18
2001-02-01,28079035,44.0,1.2,85.0,76.0,,206.0,11.0,,,,,,
2001-02-01,28079036,31.0,1.4,101.0,61.0,36.0,216.0,,,,,,,
2001-02-01,28079038,44.0,,113.0,72.0,37.0,245.0,,,,,,,
2001-02-01,28079039,,1.4,104.0,30.0,,190.0,13.0,,,,,,
2001-02-01,28079040,21.0,,73.0,64.0,32.0,175.0,,,,,,,
2001-02-02,28079004,42.0,1.8,241.0,63.0,,432.0,,,,,,,
2001-02-02,28079008,33.0,2.1,273.0,91.0,74.0,509.0,9.0,32.1,11.4,9.5,,,
2001-02-02,28079011,,,184.0,56.0,,337.0,,,,,,,
2001-02-02,28079016,,1.8,195.0,85.0,,383.0,10.0,,,,,,
2001-02-02,28079017,29.0,,346.0,62.0,,594.0,16.0,,,,,,
2001-02-02,28079018,39.0,2.8,199.0,44.0,22.0,349.0,9.0,,,,,,
2001-02-02,28079024,20.0,1.0,68.0,58.0,34.0,162.0,9.0,7.0,0.6,,1.58,1.36,0.22
2001-02-02,28079035,61.0,1.6,146.0,89.0,,313.0,10.0,,,,,,
2001-02-02,28079036,29.0,2.1,192.0,82.0,61.0,376.0,,,,,,,
2001-02-02,28079038,55.0,,164.0,77.0,54.0,328.0,,,,,,,
2001-02-02,28079039,,2.2,197.0,27.0,,329.0,6.0,,,,,,
2001-02-02,28079040,28.0,,141.0,82.0,53.0,298.0,,,,,,,
2001-02-03,28079004,38.0,1.6,183.0,61.0,,341.0,,,,,,,
2001-02-03,28079008,33.0,1.8,177.0,83.0,60.0,354.0,10.0,25.5,9.5,5.5,,,
2001-02-03,28079011,,,67.0,54.0,,156.0,,,,,,,
2001-02-03,28079016,,1.0,75.0,66.0,,181.0,12.0,,,,,,
2001-02-03,28079017,26.0,,263.0,57.0,,460.0,16.0,,,,,,
2001-02-03,28079018,35.0,3.2,171.0,33.0,23.0,296.0,9.0,,,,,,
2001-02-03,28079024,17.0,1.0,60.0,51.0,33.0,143.0,12.0,6.7,0.6,,1.54,1.33,0.21
2001-02-03,28079035,56.0,1.6,127.0,84.0,,278.0,12.0,,,,,,
2001-02-03,28079036,21.0,1.3,96.0,70.0,42.0,218.0,,,,,,,
2001-02-03,28079038,50.0,,114.0,73.0,47.0,248.0,,,,,,,
2001-02-03,28079039,,1.1,75.0,44.0,,159.0,8.0,,,,,,
2001-02-03,28079040,24.0,,85.0,73.0,44.0,204.0,,,,,,,
2001-02-04,28079004,29.0,1.7,187.0,45.0,,332.0,,,,,,,
2001-02-04,28079008,14.0,1.0,94.0,55.0,37.0,198.0,15.0,13.6,5.4,3.1,,,
2001-02-04,28079011,,,32.0,35.0,,84.0,,,,,,,
2001-02-04,28079016,,0.7,41.0,51.0,,114.0,19.0,,,,,,
2001-02-04,28079017,17.0,,92.0,47.0,,188.0,26.0,,,,,,
2001-02-04,28079018,30.0,2.0,110.0,19.0,18.0,187.0,9.0,,,,,,
2001-02-04,28079024,13.0,0.9,50.0,26.0,22.0,103.0,22.0,3.7,0.4,,1.54,1.38,0.17
2001-02-04,28079035,30.0,0.7,39.0,47.0,,107.0,21.0,,,,,,
2001-02-04,28079036,13.0,0.6,22.0,45.0,23.0,80.0,,,,,,,
2001-02-04,28079038,24.0,,33.0,42.0,19.0,93.0,,,,,,,
2001-02-04,28079039,,0.9,63.0,29.0,,126.0,18.0,,,,,,
2001-02-04,28079040,12.0,,14.0,40.0,22.0,62.0,,,,,,,
2001-02-05,28079004,18.0,0.8,72.0,60.0,,170.0,,,,,,,
2001-02-05,28079008,12.0,1.3,139.0,58.0,45.0,270.0,15.0,19.8,7.4,4.6,,,
2001-02-05,28079011,,,76.0,39.0,,156.0,,,,,,,
2001-02-05,28079016,,0.8,61.0,61.0,,154.0,19.0,,,,,,
2001-02-05,28079017,17.0,,159.0,60.0,,303.0,23.0,,,,,,
2001-02-05,28079018,23.0,2.4,217.0,86.0,22.0,418.0,10.0,,,,,,
2001-02-05,28079024,11.0,0.7,22.0,42.0,17.0,76.0,22.0,8.8,0.3,,1.42,1.26,0.16
2001-02-05,28079035,27.0,0.7,41.0,54.0,,117.0,20.0,,,,,,
2001-02-05,28079036,12.0,0.7,44.0,57.0,24.0,124.0,,,,,,,
2001-02-05,28079038,28.0,,56.0,54.0,24.0,140.0,,,,,,,
2001-02-05,28079039,,0.9,62.0,41.0,,137.0,15.0,,,,,,
2001-02-05,28079040,11.0,,31.0,56.0,24.0,104.0,,,,,,,
2001-02-06,28079004,23.0,0.6,47.0,62.0,,134.0,,,,,,,
2001-02-06,28079008,13.0,0.8,73.0,54.0,37.0,165.0,16.0,12.4,5.1,3.1,,,
2001-02-06,28079011,,,81.0,41.0,,164.0,,,,,,,
2001-02-06,28079016,,0.6,36.0,52.0,,108.0,19.0,,,,,,
2001-02-06,28079017,17.0,,94.0,61.0,,205.0,26.0,,,,,,
2001-02-06,28079018,29.0,2.1,211.0,131.0,18.0,455.0,9.0,,,,,,
2001-02-06,28079024,17.0,0.6,6.0,33.0,12.0,42.0,28.0,5.5,0.5,,1.35,1.23,0.12
2001-02-06,28079035,32.0,0.5,24.0,50.0,,88.0,18.0,,,,,,
2001-02-06,28079036,14.0,0.5,20.0,47.0,21.0,78.0,,,,,,,
2001-02-06,28079038,38.0,,32.0,51.0,24.0,101.0,,,,,,,
2001-02-06,28079039,,0.7,38.0,40.0,,98.0,16.0,,,,,,
2001-02-06,28079040,12.0,,11.0,42.0,18.0,60.0,,,,,,,
2001-02-07,28079004,16.0,0.6,36.0,64.0,,119.0,,,,,,,
2001-02-07,28079008,9.0,0.9,81.0,54.0,28.0,179.0,22.0,12.9,5.0,3.2,,,
2001-02-07,28079011,,,51.0,41.0,,119.0,,,,,,,
2001-02-07,28079016,,0.6,33.0,54.0,,104.0,24.0,,,,,,
2001-02-07,28079017,13.0,,82.0,59.0,,185.0,31.0,,,,,,
2001-02-07,28079018,21.0,1.9,150.0,91.0,,320.0,10.0,,,,,,
2001-02-07,28079024,11.0,0.7,10.0,33.0,13.0,47.0,35.0,3.4,0.4,,1.41,1.29,0.12
2001-02-07,28079035,27.0,0.5,23.0,48.0,,83.0,29.0,,,,,,
2001-02-07,28079036,11.0,0.7,31.0,48.0,20.0,96.0,,,,,,,
2001-02-07,28079038,24.0,,26.0,50.0,19.0,89.0,,,,,,,
2001-02-07,28079039,,0.8,35.0,40.0,,94.0,24.0,,,,,,
2001-02-07,28079040,8.0,,16.0,44.0,18.0,68.0,,,,,,,
2001-02-08,28079004,17.0,0.5,16.0,57.0,,82.0,,,,,,,
2001-02-08,28079008,14.0,1.2,107.0,65.0,29.0,228.0,21.0,8.7,2.8,2.1,,,
2001-02-08,28079011,,,41.0,38.0,,101.0,,,,,,,
2001-02-08,28079016,,0.7,26.0,50.0,,90.0,31.0,,,,,,
2001-02-08,28079017,15.0,,128.0,70.0,,266.0,35.0,,,,,,
2001-02-08,28079018,16.0,1.3,82.0,79.0,,205.0,13.0,,,,,,
2001-02-08,28079024,8.0,0.6,2.0,13.0,6.0,16.0,51.0,1.4,0.2,,1.34,1.25,0.09
2001-02-08,28079035,23.0,0.5,19.0,48.0,,77.0,33.0,,,,,,
2001-02-08,28079036,13.0,0.6,20.0,51.0,12.0,80.0,,,,,,,
2001-02-08,28079038,20.0,,33.0,45.0,12.0,96.0,,,,,,,
2001-02-08,28079039,,0.7,28.0,32.0,,75.0,34.0,,,,,,
2001-02-08,28079040,10.0,,14.0,44.0,11.0,66.0,,,,,,,
2001-02-09,28079004,17.0,0.5,23.0,56.0,,90.0,,,,,,,
2001-02-09,28079008,15.0,1.2,113.0,66.0,45.0,239.0,16.0,12.9,5.5,3.3,,,
2001-02-09,28079011,,,39.0,36.0,,96.0,,,,,,,
2001-02-09,28079016,,0.8,40.0,52.0,,113.0,26.0,,,,,,
2001-02-09,28079017,15.0,,148.0,69.0,,297.0,30.0,,,,,,
2001-02-09,28079018,18.0,1.6,98.0,73.0,,223.0,12.0,,,,,,
2001-02-09,28079024,8.0,0.6,6.0,17.0,13.0,26.0,42.0,2.1,0.2,,1.37,1.27,0.09
2001-02-09,28079035,24.0,0.5,22.0,50.0,,84.0,27.0,,,,,,
2001-02-09,28079036,13.0,0.7,36.0,55.0,28.0,109.0,,,,,,,
2001-02-09,28079038,22.0,,36.0,42.0,20.0,97.0,,,,,,,
2001-02-09,28079039,,0.8,25.0,9.0,,47.0,28.0,,,,,,
2001-02-09,28079040,11.0,,27.0,48.0,26.0,90.0,,,,,,,
2001-02-10,28079004,21.0,1.3,108.0,50.0,,215.0,,,,,,,
2001-02-10,28079008,13.0,1.2,109.0,41.0,42.0,208.0,14.0,12.3,5.1,3.0,,,
2001-02-10,28079011,,,75.0,33.0,,148.0,,,,,,,
2001-02-10,28079016,,0.9,73.0,51.0,,164.0,17.0,,,,,,
2001-02-10,28079017,13.0,,105.0,42.0,,202.0,25.0,,,,,,
2001-02-10,28079018,23.0,2.0,172.0,68.0,,331.0,11.0,,,,,,
2001-02-10,28079024,11.0,0.7,26.0,34.0,19.0,74.0,24.0,6.4,0.6,,1.5,1.37,0.13
2001-02-10,28079035,28.0,0.9,51.0,42.0,,120.0,21.0,,,,,,
2001-02-10,28079036,14.0,1.1,44.0,54.0,30.0,121.0,,,,,,,
2001-02-10,28079038,32.0,,73.0,51.0,32.0,163.0,,,,,,,
2001-02-10,28079039,,1.0,59.0,22.0,,112.0,17.0,,,,,,
2001-02-10,28079040,9.0,,37.0,46.0,29.0,103.0,,,,,,,
2001-02-11,28079004,36.0,2.3,264.0,43.0,,448.0,,,,,,,
2001-02-11,28079008,32.0,2.1,209.0,34.0,54.0,354.0,13.0,24.5,10.8,5.5,,,
2001-02-11,28079011,,,204.0,28.0,,340.0,,,,,,,
2001-02-11,28079016,,1.2,119.0,48.0,,231.0,15.0,,,,,,
2001-02-11,28079017,23.0,,347.0,16.0,,548.0,19.0,,,,,,
2001-02-11,28079018,48.0,3.1,317.0,69.0,,555.0,10.0,,,,,,
2001-02-11,28079024,17.0,1.3,85.0,42.0,25.0,174.0,15.0,14.6,1.1,,1.69,1.46,0.23
2001-02-11,28079035,56.0,2.2,170.0,58.0,,318.0,13.0,,,,,,
2001-02-11,28079036,15.0,1.3,69.0,61.0,34.0,167.0,,,,,,,
2001-02-11,28079038,53.0,,202.0,68.0,50.0,378.0,,,,,,,
2001-02-11,28079039,,2.9,265.0,18.0,,424.0,10.0,,,,,,
2001-02-11,28079040,15.0,,70.0,54.0,30.0,162.0,,,,,,,
2001-02-12,28079004,40.0,2.2,261.0,61.0,,461.0,,,,,,,
2001-02-12,28079008,36.0,2.0,183.0,59.0,66.0,339.0,9.0,24.6,9.8,5.5,,,
2001-02-12,28079011,,,102.0,57.0,,213.0,,,,,,,
2001-02-12,28079016,,1.2,100.0,74.0,,228.0,11.0,,,,,,
2001-02-12,28079017,28.0,,380.0,50.0,,632.0,15.0,,,,,,
2001-02-12,28079018,57.0,3.1,383.0,84.0,,672.0,9.0,,,,,,
2001-02-12,28079024,18.0,1.1,61.0,69.0,40.0,162.0,9.0,14.3,1.0,,1.54,1.33,0.21
2001-02-12,28079035,59.0,1.6,130.0,84.0,,283.0,9.0,,,,,,
2001-02-12,28079036,16.0,1.3,94.0,68.0,58.0,213.0,,,,,,,
2001-02-12,28079038,49.0,,147.0,92.0,54.0,318.0,,,,,,,
2001-02-12,28079039,,2.0,206.0,38.0,,353.0,8.0,,,,,,
2001-02-12,28079040,20.0,,93.0,81.0,50.0,224.0,,,,,,,
2001-02-13,28079004,37.0,1.5,197.0,60.0,,362.0,,,,,,,
2001-02-13,28079008,33.0,1.7,173.0,60.0,60.0,325.0,9.0,25.0,9.4,5.2,,,
2001-02-13,28079011,,,88.0,55.0,,190.0,,,,,,,
2001-02-13,28079016,,0.8,59.0,69.0,,160.0,12.0,,,,,,
2001-02-13,28079017,28.0,,299.0,108.0,,566.0,15.0,,,,,,
2001-02-13,28079018,49.0,2.2,274.0,63.0,,483.0,9.0,,,,,,
2001-02-13,28079024,16.0,1.0,66.0,53.0,33.0,155.0,14.0,13.2,1.1,,1.51,1.31,0.21
2001-02-13,28079035,54.0,1.4,125.0,77.0,,269.0,12.0,,,,,,
2001-02-13,28079036,21.0,1.0,77.0,69.0,48.0,187.0,,,,,,,
2001-02-13,28079038,45.0,,154.0,87.0,52.0,322.0,,,,,,,
2001-02-13,28079039,,1.5,143.0,37.0,,257.0,8.0,,,,,,
2001-02-13,28079040,20.0,,72.0,77.0,47.0,188.0,,,,,,,
2001-02-14,28079004,26.0,0.8,88.0,62.0,,197.0,,,,,,,
2001-02-14,28079008,29.0,1.1,68.0,56.0,30.0,161.0,16.0,14.2,4.7,2.8,,,
2001-02-14,28079011,,,30.0,40.0,,85.0,,,,,,,
2001-02-14,28079016,,0.5,17.0,41.0,,67.0,28.0,,,,,,
2001-02-14,28079017,18.0,,109.0,93.0,,260.0,21.0,,,,,,
2001-02-14,28079018,30.0,1.1,132.0,59.0,,262.0,17.0,,,,,,
2001-02-14,28079024,14.0,0.7,14.0,36.0,14.0,57.0,26.0,5.6,0.5,,1.41,1.28,0.13
2001-02-14,28079035,30.0,0.8,46.0,65.0,,136.0,19.0,,,,,,
2001-02-14,28079036,36.0,0.7,23.0,44.0,22.0,79.0,,,,,,,
2001-02-14,28079038,32.0,,81.0,66.0,31.0,191.0,,,,,,,
2001-02-14,28079039,,0.7,34.0,36.0,,87.0,20.0,,,,,,
2001-02-14,28079040,10.0,,14.0,45.0,20.0,66.0,,,,,,,
2001-02-15,28079004,23.0,0.6,32.0,64.0,,112.0,,,,,,,
2001-02-15,28079008,28.0,1.1,60.0,54.0,28.0,146.0,20.0,13.0,4.3,2.7,,,
2001-02-15,28079011,,,15.0,35.0,,58.0,,,,,,,
2001-02-15,28079016,,0.4,11.0,40.0,,56.0,33.0,,,,,,
2001-02-15,28079017,15.0,,85.0,83.0,,213.0,30.0,,,,,,
2001-02-15,28079018,23.0,0.6,73.0,64.0,,176.0,26.0,,,,,,
2001-02-15,28079024,14.0,0.7,5.0,32.0,11.0,40.0,36.0,3.6,0.4,,1.38,1.27,0.11
2001-02-15,28079035,28.0,0.7,30.0,57.0,,104.0,25.0,,,,,,
2001-02-15,28079036,39.0,0.6,12.0,37.0,15.0,55.0,,,,,,,
2001-02-15,28079038,32.0,,75.0,67.0,26.0,181.0,,,,,,,
2001-02-15,28079039,,0.6,15.0,32.0,,55.0,30.0,,,,,,
2001-02-15,28079040,8.0,,11.0,43.0,18.0,60.0,,,,,,,
2001-02-16,28079004,27.0,0.7,44.0,78.0,,145.0,,,,,,,
2001-02-16,28079008,38.0,1.2,74.0,73.0,35.0,187.0,21.0,15.9,5.3,3.2,,,
2001-02-16,28079011,,,20.0,44.0,,75.0,,,,,,,
2001-02-16,28079016,,0.5,19.0,46.0,,75.0,36.0,,,,,,
2001-02-16,28079017,19.0,,122.0,106.0,,293.0,31.0,,,,,,
2001-02-16,28079018,31.0,1.1,126.0,85.0,,279.0,26.0,,,,,,
2001-02-16,28079024,19.0,0.8,13.0,43.0,18.0,63.0,37.0,4.8,0.4,,1.39,1.28,0.12
2001-02-16,28079035,36.0,0.9,41.0,79.0,,143.0,26.0,,,,,,
2001-02-16,28079036,48.0,0.6,23.0,55.0,23.0,90.0,,,,,,,
2001-02-16,28079038,37.0,,84.0,78.0,34.0,208.0,,,,,,,
2001-02-16,28079039,,0.7,27.0,45.0,,87.0,31.0,,,,,,
2001-02-16,28079040,10.0,,13.0,52.0,22.0,71.0,,,,,,,
2001-02-17,28079004,33.0,1.4,136.0,76.0,,284.0,,,,,,,
2001-02-17,28079008,33.0,1.3,85.0,91.0,42.0,221.0,17.0,13.8,5.4,3.1,,,
2001-02-17,28079011,,,39.0,67.0,,127.0,,,,,,,
2001-02-17,28079016,,0.7,27.0,66.0,,107.0,29.0,,,,,,
2001-02-17,28079017,19.0,,139.0,113.0,,326.0,24.0,,,,,,
2001-02-17,28079018,46.0,2.0,237.0,99.0,,463.0,11.0,,,,,,
2001-02-17,28079024,16.0,0.9,19.0,56.0,23.0,84.0,25.0,6.1,0.3,,1.43,1.27,0.16
2001-02-17,28079035,49.0,1.2,65.0,99.0,,199.0,20.0,,,,,,
2001-02-17,28079036,26.0,0.8,32.0,74.0,29.0,123.0,,,,,,,
2001-02-17,28079038,44.0,,97.0,90.0,34.0,239.0,,,,,,,
2001-02-17,28079039,,1.3,79.0,58.0,,178.0,22.0,,,,,,
2001-02-17,28079040,15.0,,25.0,65.0,30.0,104.0,,,,,,,
2001-02-18,28079004,26.0,1.2,119.0,56.0,,239.0,,,,,,,
2001-02-18,28079008,30.0,1.2,99.0,58.0,33.0,209.0,22.0,12.2,4.7,2.6,,,
2001-02-18,28079011,,,40.0,44.0,,106.0,,,,,,,
2001-02-18,28079016,,0.6,24.0,42.0,,79.0,34.0,,,,,,
2001-02-18,28079017,16.0,,95.0,82.0,,228.0,31.0,,,,,,
2001-02-18,28079018,32.0,1.2,149.0,57.0,,286.0,23.0,,,,,,
2001-02-18,28079024,12.0,0.8,22.0,34.0,18.0,68.0,29.0,5.0,0.5,,1.45,1.3,0.15
2001-02-18,28079035,34.0,1.1,63.0,71.0,,168.0,24.0,,,,,,
2001-02-18,28079036,31.0,0.8,38.0,52.0,24.0,110.0,,,,,,,
2001-02-18,28079038,33.0,,82.0,67.0,28.0,192.0,,,,,,,
2001-02-18,28079039,,1.0,70.0,29.0,,136.0,30.0,,,,,,
2001-02-18,28079040,13.0,,32.0,47.0,24.0,96.0,,,,,,,
2001-02-19,28079004,26.0,0.9,62.0,69.0,,164.0,,,,,,,
2001-02-19,28079008,30.0,1.2,81.0,58.0,37.0,182.0,24.0,15.1,5.3,3.2,,,
2001-02-19,28079011,,,29.0,42.0,,87.0,,,,,,,
2001-02-19,28079016,,0.6,21.0,41.0,,73.0,39.0,,,,,,
2001-02-19,28079017,19.0,,101.0,88.0,,243.0,37.0,,,,,,
2001-02-19,28079018,33.0,1.0,130.0,76.0,,275.0,28.0,,,,,,
2001-02-19,28079024,16.0,0.8,18.0,41.0,20.0,68.0,37.0,5.1,0.6,,1.42,1.28,0.14
2001-02-19,28079035,31.0,0.8,39.0,69.0,,128.0,29.0,,,,,,
2001-02-19,28079036,30.0,0.8,42.0,52.0,30.0,116.0,,,,,,,
2001-02-19,28079038,33.0,,61.0,65.0,30.0,159.0,,,,,,,
2001-02-19,28079039,,0.7,29.0,36.0,,81.0,34.0,,,,,,
2001-02-19,28079040,12.0,,28.0,51.0,28.0,93.0,,,,,,,
2001-02-20,28079004,40.0,1.8,201.0,73.0,,382.0,,,,,,,
2001-02-20,28079008,49.0,1.6,123.0,75.0,47.0,264.0,18.0,24.7,9.3,5.1,,,
2001-02-20,28079011,,,78.0,62.0,,181.0,,,,,,,
2001-02-20,28079016,,0.9,65.0,63.0,,163.0,25.0,,,,,,
2001-02-20,28079017,28.0,,266.0,130.0,,537.0,20.0,,,,,,
2001-02-20,28079018,60.0,2.4,318.0,104.0,,592.0,13.0,,,,,,
2001-02-20,28079024,22.0,1.0,44.0,59.0,31.0,126.0,24.0,9.8,0.9,,1.47,1.28,0.19
2001-02-20,28079035,58.0,1.6,116.0,110.0,,288.0,18.0,,,,,,
2001-02-20,28079036,25.0,1.1,72.0,76.0,41.0,186.0,,,,,,,
2001-02-20,28079038,48.0,,124.0,89.0,45.0,279.0,,,,,,,
2001-02-20,28079039,,1.6,137.0,51.0,,261.0,22.0,,,,,,
2001-02-20,28079040,24.0,,66.0,76.0,39.0,177.0,,,,,,,
2001-02-21,28079004,42.0,1.9,216.0,87.0,,418.0,,,,,,,
2001-02-21,28079008,40.0,2.2,225.0,101.0,77.0,446.0,14.0,31.5,12.9,7.1,,,
2001-02-21,28079011,,,110.0,89.0,,258.0,,,,,,,
2001-02-21,28079016,,1.3,113.0,93.0,,266.0,18.0,,,,,,
2001-02-21,28079017,36.0,,384.0,111.0,,700.0,16.0,,,,,,
2001-02-21,28079018,62.0,2.6,355.0,114.0,,659.0,9.0,,,,,,
2001-02-21,28079024,20.0,1.2,70.0,80.0,43.0,187.0,14.0,15.5,1.4,,1.56,1.3,0.25
2001-02-21,28079035,67.0,1.7,147.0,132.0,,358.0,12.0,,,,,,
2001-02-21,28079036,26.0,1.4,116.0,97.0,57.0,274.0,,,,,,,
2001-02-21,28079038,53.0,,166.0,113.0,59.0,367.0,,,,,,,
2001-02-21,28079039,,2.4,236.0,63.0,,425.0,12.0,,,,,,
2001-02-21,28079040,31.0,,107.0,97.0,55.0,261.0,,,,,,,
2001-02-22,28079004,42.0,2.0,224.0,83.0,,426.0,,,,,,,
2001-02-22,28079008,43.0,2.6,300.0,105.0,101.0,565.0,9.0,43.7,17.2,10.2,,,
2001-02-22,28079011,,,137.0,98.0,,308.0,,,,,,,
2001-02-22,28079016,,1.5,160.0,111.0,,357.0,11.0,,,,,,
2001-02-22,28079017,36.0,,396.0,106.0,,714.0,16.0,,,,,,
2001-02-22,28079018,68.0,3.0,392.0,111.0,,713.0,9.0,,,,,,
2001-02-22,28079024,20.0,1.2,89.0,73.0,45.0,209.0,16.0,13.3,1.8,,1.58,1.32,0.26
2001-02-22,28079035,75.0,1.7,139.0,123.0,,336.0,12.0,,,,,,
2001-02-22,28079036,28.0,1.8,187.0,105.0,82.0,392.0,,,,,,,
2001-02-22,28079038,69.0,,210.0,118.0,74.0,440.0,,,,,,,
2001-02-22,28079039,,2.7,276.0,55.0,,479.0,7.0,,,,,,
2001-02-22,28079040,34.0,,154.0,113.0,74.0,348.0,,,,,,,
2001-02-23,28079004,42.0,2.0,241.0,71.0,,440.0,,,,,,,
2001-02-23,28079008,38.0,2.5,282.0,74.0,111.0,506.0,9.0,43.4,16.2,10.9,,,
2001-02-23,28079011,,,150.0,88.0,,318.0,,,,,,,
2001-02-23,28079016,,1.6,178.0,97.0,,370.0,10.0,,,,,,
2001-02-23,28079017,31.0,,192.0,103.0,,397.0,16.0,,,,,,
2001-02-23,28079018,60.0,2.7,357.0,85.0,,632.0,9.0,,,,,,
2001-02-23,28079024,17.0,1.1,67.0,59.0,55.0,161.0,15.0,13.2,1.4,,1.57,1.34,0.23
2001-02-23,28079035,68.0,1.6,147.0,114.0,,339.0,11.0,,,,,,
2001-02-23,28079036,29.0,1.5,154.0,89.0,90.0,325.0,,,,,,,
2001-02-23,28079038,60.0,,192.0,103.0,85.0,397.0,,,,,,,
2001-02-23,28079039,,2.1,213.0,41.0,,367.0,5.0,,,,,,
2001-02-23,28079040,30.0,,103.0,90.0,82.0,249.0,,,,,,,
2001-02-24,28079004,27.0,0.9,77.0,62.0,,180.0,,,,,,,
2001-02-24,28079008,28.0,1.0,59.0,49.0,30.0,139.0,21.0,14.4,5.0,3.3,,,
2001-02-24,28079011,,,43.0,38.0,,103.0,,,,,,,
2001-02-24,28079016,,0.5,28.0,35.0,,78.0,35.0,,,,,,
2001-02-24,28079017,18.0,,90.0,71.0,,210.0,26.0,,,,,,
2001-02-24,28079018,32.0,1.0,115.0,66.0,,242.0,20.0,,,,,,
2001-02-24,28079024,13.0,0.8,31.0,28.0,19.0,76.0,33.0,6.3,0.7,,1.42,1.27,0.16
2001-02-24,28079035,32.0,0.9,48.0,62.0,,136.0,23.0,,,,,,
